# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_2	cds	927451	927864	-	EPJJIE_009966	-	-	-	-	-	-
contig_2	cds	927836	928699	-	EPJJIE_009967	-	-	-	-	-	-
contig_2	cds	928696	928863	-	EPJJIE_009968	-	-	-	-	-	-
contig_2	cds	929020	929928	-	EPJJIE_009969	-	-	-	-	-	-
contig_2	cds	929886	930389	-	EPJJIE_009970	-	-	-	-	-	-
contig_2	cds	930908	931147	-	EPJJIE_009971	-	-	-	-	-	-
contig_2	cds	931164	932009	+	EPJJIE_009972	-	-	-	-	-	-
contig_2	cds	932126	932335	+	EPJJIE_009973	-	-	-	-	-	-
contig_2	cds	932359	932643	+	EPJJIE_009974	-	-	-	-	-	-
contig_2	cds	932681	933046	+	EPJJIE_009975	-	-	-	-	-	-
contig_2	cds	933052	933393	+	EPJJIE_009976	-	-	-	-	-	-
contig_2	cds	933550	933825	-	EPJJIE_009977	-	-	-	-	-	-
contig_2	cds	933791	934252	-	EPJJIE_009978	-	-	-	-	-	-
contig_2	cds	934276	935061	-	EPJJIE_009979	-	-	-	-	-	-
contig_2	cds	935114	935479	-	EPJJIE_009980	-	-	-	-	-	-
contig_2	cds	935434	935640	-	EPJJIE_009981	-	-	-	-	-	-
contig_2	cds	935631	935834	-	EPJJIE_009982	-	-	-	-	-	-
contig_2	cds	935926	936933	-	EPJJIE_009983	-	-	-	-	-	-
contig_2	cds	937030	937311	-	EPJJIE_009984	-	-	-	-	-	-
contig_2	cds	937295	937873	-	EPJJIE_009985	-	-	-	-	-	-
contig_2	cds	937852	938286	-	EPJJIE_009986	-	-	-	-	-	-
contig_2	cds	938529	939056	-	EPJJIE_009987	-	-	-	-	-	-
contig_2	cds	939060	939230	-	EPJJIE_009988	-	-	-	-	-	-
contig_2	cds	939247	940044	-	EPJJIE_009989	-	-	-	-	-	-
contig_2	cds	939983	940384	-	EPJJIE_009990	-	-	-	-	-	-
contig_2	cds	940326	940652	-	EPJJIE_009991	-	-	-	-	-	-
contig_2	cds	940619	940906	-	EPJJIE_009992	-	-	-	-	-	-
contig_2	cds	941035	941286	+	EPJJIE_009993	-	-	-	-	-	-
contig_2	cds	941501	942193	-	EPJJIE_009994	-	-	-	-	-	-
contig_2	cds	942148	942456	-	EPJJIE_009995	-	-	-	-	-	-
contig_2	cds	942405	942842	-	EPJJIE_009996	-	-	-	-	-	-
contig_2	cds	942811	943638	-	EPJJIE_009997	-	-	-	-	-	-
contig_2	cds	943665	944090	+	EPJJIE_009998	-	-	-	-	-	-
contig_2	cds	943898	944371	-	EPJJIE_009999	-	-	-	-	-	-
contig_2	cds	944359	944745	-	EPJJIE_010000	-	-	-	-	-	-
contig_2	cds	944855	945130	-	EPJJIE_010001	-	-	-	-	-	-
contig_2	cds	945127	945363	-	EPJJIE_010002	-	-	-	-	-	-
contig_2	cds	945374	946012	-	EPJJIE_010003	-	-	-	-	-	-
contig_2	cds	946009	946260	-	EPJJIE_010004	-	-	-	-	-	-
contig_2	cds	946226	946570	-	EPJJIE_010005	-	-	-	-	-	-
contig_2	cds	946966	947196	+	EPJJIE_010006	-	-	-	-	-	-
contig_2	cds	947458	947865	+	EPJJIE_010007	-	-	-	-	-	-
contig_2	cds	948038	948430	+	EPJJIE_010008	-	-	-	-	-	-
contig_2	cds	948827	949270	+	EPJJIE_010009	-	-	-	-	-	-
contig_2	cds	949267	949527	+	EPJJIE_010010	-	-	-	-	-	-
contig_2	cds	949494	949727	+	EPJJIE_010011	-	-	-	-	-	-
contig_2	cds	949906	950076	-	EPJJIE_010012	-	-	-	-	-	-
contig_2	cds	950195	950422	+	EPJJIE_010013	-	-	-	-	-	-
contig_2	cds	950413	951081	+	EPJJIE_010014	-	-	-	-	-	-
contig_2	cds	951057	951200	-	EPJJIE_010015	-	-	-	-	-	-
contig_2	cds	951203	951712	+	EPJJIE_010016	-	-	-	-	-	-
contig_2	cds	951736	952023	+	EPJJIE_010017	-	-	-	-	-	-
contig_2	cds	951956	952258	-	EPJJIE_010018	-	-	-	-	-	-
contig_2	cds	952588	953055	+	EPJJIE_010019	167.0	1.3e-51	0.955	0.855	0.547	UniRef:UniRef50_A0A9D2VQV6
contig_2	cds	953039	953179	+	EPJJIE_010020	-	-	-	-	-	-
contig_2	cds	953266	953484	-	EPJJIE_010021	-	-	-	-	-	-
contig_2	cds	953525	954001	+	EPJJIE_010022	-	-	-	-	-	-
contig_2	cds	954061	954210	+	EPJJIE_010023	-	-	-	-	-	-
contig_2	cds	954410	954784	+	EPJJIE_010024	-	-	-	-	-	-
contig_2	cds	954759	955040	+	EPJJIE_010025	-	-	-	-	-	-
contig_2	cds	955046	955489	+	EPJJIE_010026	-	-	-	-	-	-
contig_2	cds	955500	955610	+	EPJJIE_010027	-	-	-	-	-	-
contig_2	cds	955805	956035	+	EPJJIE_010028	-	-	-	-	-	-
contig_2	cds	956113	956631	+	EPJJIE_010029	-	-	-	-	-	-
contig_2	cds	956670	956837	+	EPJJIE_010030	-	-	-	-	-	-
contig_2	cds	956980	957123	+	EPJJIE_010031	-	-	-	-	-	-
contig_2	cds	957323	958198	+	EPJJIE_010032	-	-	-	-	-	-
contig_2	cds	958165	958524	+	EPJJIE_010033	-	-	-	-	-	-
contig_2	cds	958563	958742	+	EPJJIE_010034	-	-	-	-	-	-
contig_2	cds	958836	959186	+	EPJJIE_010035	-	-	-	-	-	-
contig_2	cds	959150	959569	+	EPJJIE_010036	-	-	-	-	-	-
contig_2	cds	959581	959820	+	EPJJIE_010037	-	-	-	-	-	-
contig_2	cds	959766	960017	+	EPJJIE_010038	-	-	-	-	-	-
contig_2	cds	960044	960463	+	EPJJIE_010039	-	-	-	-	-	-
contig_2	cds	960498	961319	+	EPJJIE_010040	-	-	-	-	-	-
contig_2	cds	961765	962409	+	EPJJIE_010041	-	-	-	-	-	-
contig_2	cds	962622	962834	+	EPJJIE_010042	-	-	-	-	-	-
contig_2	cds	963129	963455	+	EPJJIE_010043	-	-	-	-	-	-
contig_2	cds	963512	963703	+	EPJJIE_010044	-	-	-	-	-	-
contig_2	cds	963708	963830	+	EPJJIE_010045	-	-	-	-	-	-
contig_2	cds	963923	964450	+	EPJJIE_010046	-	-	-	-	-	-
contig_2	cds	964662	964829	+	EPJJIE_010047	-	-	-	-	-	-
contig_2	cds	964772	965125	+	EPJJIE_010048	-	-	-	-	-	-
contig_2	cds	965294	965647	+	EPJJIE_010049	-	-	-	-	-	-
contig_2	cds	965673	967364	+	EPJJIE_010050	-	-	-	-	-	-
contig_2	cds	967315	967695	+	EPJJIE_010051	-	-	-	-	-	-
contig_2	cds	967659	968366	+	EPJJIE_010052	319.0	2.8e-109	1.0	0.922	0.634	UniRef:UniRef50_A0A1V6HS34
contig_2	cds	968673	969059	+	EPJJIE_010053	-	-	-	-	-	-
contig_2	cds	969126	969803	+	EPJJIE_010054	-	-	-	-	-	-
contig_2	cds	969821	970033	+	EPJJIE_010055	-	-	-	-	-	-
contig_2	cds	970024	970464	+	EPJJIE_010056	-	-	-	-	-	-
contig_2	cds	970461	970712	+	EPJJIE_010057	-	-	-	-	-	-
contig_2	cds	970693	970863	+	EPJJIE_010058	-	-	-	-	-	-
contig_2	cds	970857	971435	+	EPJJIE_010059	-	-	-	-	-	-
contig_2	cds	971407	971748	+	EPJJIE_010060	-	-	-	-	-	-
contig_2	cds	971918	972529	+	EPJJIE_010061	-	-	-	-	-	-
contig_2	cds	972634	972888	+	EPJJIE_010062	-	-	-	-	-	-
contig_2	cds	972918	973106	+	EPJJIE_010063	-	-	-	-	-	-
contig_2	cds	973132	973692	+	EPJJIE_010064	193.0	4.4e-61	1.043	0.928	0.552	UniRef:UniRef50_U6RNS8
contig_2	cds	973828	974094	-	EPJJIE_010065	-	-	-	-	-	-
contig_2	cds	974170	974616	-	EPJJIE_010066	-	-	-	-	-	-
contig_2	cds	974561	975388	-	EPJJIE_010067	-	-	-	-	-	-
contig_2	cds	975596	977185	+	EPJJIE_010068	-	-	-	-	-	-
contig_2	cds	977182	977820	+	EPJJIE_010069	-	-	-	-	-	-
contig_2	cds	977903	978283	+	EPJJIE_010070	154.0	1.6e-47	1.0	0.829	0.595	UniRef:UniRef50_A0A3N5FZI8
contig_2	cds	978451	978933	-	EPJJIE_010071	201.0	5.1e-65	1.031	0.943	0.636	UniRef:UniRef50_Q8A6Y5
contig_2	cds	979181	979555	-	EPJJIE_010072	-	-	-	-	-	-
contig_2	cds	979503	979814	-	EPJJIE_010073	-	-	-	-	-	-
contig_2	cds	979753	980514	-	EPJJIE_010074	-	-	-	-	-	-
contig_2	cds	980877	981407	+	EPJJIE_010075	-	-	-	-	-	-
contig_2	cds	981733	982515	+	EPJJIE_010076	-	-	-	-	-	-
contig_2	cds	982517	982945	+	EPJJIE_010077	-	-	-	-	-	-
contig_2	cds	983492	983641	+	EPJJIE_010078	-	-	-	-	-	-
contig_2	cds	983747	984043	+	EPJJIE_010079	-	-	-	-	-	-
contig_2	cds	984058	984927	+	EPJJIE_010080	-	-	-	-	-	-
contig_2	cds	984884	985444	-	EPJJIE_010081	-	-	-	-	-	-
contig_2	cds	985420	985644	-	EPJJIE_010082	-	-	-	-	-	-
contig_2	cds	985631	985951	-	EPJJIE_010083	-	-	-	-	-	-
contig_2	cds	986721	987470	+	EPJJIE_010084	-	-	-	-	-	-
contig_2	cds	987458	987766	+	EPJJIE_010085	-	-	-	-	-	-
contig_2	cds	987760	987939	+	EPJJIE_010086	-	-	-	-	-	-
contig_2	cds	987920	988186	+	EPJJIE_010087	-	-	-	-	-	-
contig_2	cds	988101	988466	-	EPJJIE_010088	-	-	-	-	-	-
contig_2	cds	988514	988663	+	EPJJIE_010089	-	-	-	-	-	-
contig_2	cds	988660	989016	+	EPJJIE_010090	-	-	-	-	-	-
contig_2	cds	989053	989190	+	EPJJIE_010091	-	-	-	-	-	-
contig_2	cds	989214	989510	+	EPJJIE_010092	-	-	-	-	-	-
contig_2	cds	989664	990743	+	EPJJIE_010093	-	-	-	-	-	-
contig_2	cds	990815	991744	+	EPJJIE_010094	-	-	-	-	-	-
contig_2	cds	991860	993218	+	EPJJIE_010095	-	-	-	-	-	-
contig_2	cds	993419	993808	+	EPJJIE_010096	-	-	-	-	-	-
contig_2	cds	993964	994065	-	EPJJIE_010097	-	-	-	-	-	-
contig_2	cds	994065	994580	-	EPJJIE_010098	-	-	-	-	-	-
contig_2	cds	994559	994819	-	EPJJIE_010099	-	-	-	-	-	-
contig_2	cds	994806	995081	-	EPJJIE_010100	-	-	-	-	-	-
contig_2	cds	995083	995508	-	EPJJIE_010101	-	-	-	-	-	-
contig_2	cds	995523	995669	-	EPJJIE_010102	-	-	-	-	-	-
contig_2	cds	995666	996241	-	EPJJIE_010103	-	-	-	-	-	-
contig_2	cds	996216	996689	-	EPJJIE_010104	-	-	-	-	-	-
contig_2	cds	997165	998175	-	EPJJIE_010105	-	-	-	-	-	-
contig_2	cds	998127	998522	-	EPJJIE_010106	-	-	-	-	-	-
contig_2	cds	998538	998744	+	EPJJIE_010107	-	-	-	-	-	-
contig_2	cds	998792	999073	-	EPJJIE_010108	-	-	-	-	-	-
contig_2	cds	999107	1000327	-	EPJJIE_010109	-	-	-	-	-	-
contig_2	cds	1000736	1001281	-	EPJJIE_010110	-	-	-	-	-	-
contig_2	cds	1001324	1001446	-	EPJJIE_010111	-	-	-	-	-	-
contig_2	cds	1001611	1002510	-	EPJJIE_010112	-	-	-	-	-	-
contig_2	cds	1002510	1002782	-	EPJJIE_010113	-	-	-	-	-	-
contig_2	cds	1002815	1003057	-	EPJJIE_010114	-	-	-	-	-	-
contig_2	cds	1003021	1003497	-	EPJJIE_010115	-	-	-	-	-	-
contig_2	cds	1003497	1004018	-	EPJJIE_010116	-	-	-	-	-	-
contig_2	cds	1003972	1004196	-	EPJJIE_010117	-	-	-	-	-	-
contig_2	cds	1004166	1004705	-	EPJJIE_010118	-	-	-	-	-	-
contig_2	cds	1004830	1005162	-	EPJJIE_010119	-	-	-	-	-	-
contig_2	cds	1005266	1005613	+	EPJJIE_010120	-	-	-	-	-	-
contig_2	cds	1005451	1006035	-	EPJJIE_010121	-	-	-	-	-	-
contig_2	cds	1006032	1006364	-	EPJJIE_010122	-	-	-	-	-	-
contig_2	cds	1006361	1006552	-	EPJJIE_010123	-	-	-	-	-	-
contig_2	cds	1006549	1006749	-	EPJJIE_010124	-	-	-	-	-	-
contig_2	cds	1006763	1007083	-	EPJJIE_010125	-	-	-	-	-	-
contig_2	cds	1007367	1007474	-	EPJJIE_010126	-	-	-	-	-	-
contig_2	cds	1007585	1007725	-	EPJJIE_010127	-	-	-	-	-	-
contig_2	cds	1007962	1008222	-	EPJJIE_010128	-	-	-	-	-	-
contig_2	cds	1008249	1008470	-	EPJJIE_010129	-	-	-	-	-	-
contig_2	cds	1008693	1009745	-	EPJJIE_010130	-	-	-	-	-	-
contig_2	cds	1009729	1009923	-	EPJJIE_010131	-	-	-	-	-	-
contig_2	cds	1009911	1010042	-	EPJJIE_010132	-	-	-	-	-	-
contig_2	cds	1010082	1010177	-	EPJJIE_010133	-	-	-	-	-	-
contig_2	cds	1011205	1011441	+	EPJJIE_010134	-	-	-	-	-	-
contig_2	cds	1011428	1011685	+	EPJJIE_010135	-	-	-	-	-	-
contig_2	cds	1011840	1011992	+	EPJJIE_010136	-	-	-	-	-	-
contig_2	cds	1012050	1012310	+	EPJJIE_010137	-	-	-	-	-	-
contig_2	cds	1012368	1012601	+	EPJJIE_010138	-	-	-	-	-	-
contig_2	cds	1012663	1012914	+	EPJJIE_010139	-	-	-	-	-	-
contig_2	cds	1013016	1013402	+	EPJJIE_010140	-	-	-	-	-	-
contig_2	cds	1013810	1013923	-	EPJJIE_010141	-	-	-	-	-	-
contig_2	cds	1013916	1014353	-	EPJJIE_010142	-	-	-	-	-	-
contig_2	cds	1014571	1014855	-	EPJJIE_010143	-	-	-	-	-	-
contig_2	cds	1014821	1014985	-	EPJJIE_010144	-	-	-	-	-	-
contig_2	cds	1015272	1015424	-	EPJJIE_010145	-	-	-	-	-	-
contig_2	cds	1015777	1015986	-	EPJJIE_010146	-	-	-	-	-	-
contig_2	cds	1016215	1016520	+	EPJJIE_010147	-	-	-	-	-	-
contig_2	cds	1016517	1016840	+	EPJJIE_010148	-	-	-	-	-	-
contig_2	cds	1016708	1017004	-	EPJJIE_010149	-	-	-	-	-	-
contig_2	cds	1017314	1017925	-	EPJJIE_010150	-	-	-	-	-	-
contig_2	cds	1017931	1018194	-	EPJJIE_010151	-	-	-	-	-	-
contig_2	cds	1018265	1018459	-	EPJJIE_010152	-	-	-	-	-	-
contig_2	cds	1019019	1019714	+	EPJJIE_010153	-	-	-	-	-	-
contig_2	cds	1020072	1020632	+	EPJJIE_010154	-	-	-	-	-	-
contig_2	cds	1020599	1020775	+	EPJJIE_010155	-	-	-	-	-	-
contig_2	cds	1021417	1021758	-	EPJJIE_010156	-	-	-	-	-	-
contig_2	cds	1021712	1022143	-	EPJJIE_010157	-	-	-	-	-	-
contig_2	cds	1022172	1022270	-	EPJJIE_010158	-	-	-	-	-	-
contig_2	cds	1022242	1022865	-	EPJJIE_010159	-	-	-	-	-	-
contig_2	cds	1023191	1023433	-	EPJJIE_010160	-	-	-	-	-	-
contig_2	cds	1023455	1023841	-	EPJJIE_010161	-	-	-	-	-	-
contig_2	cds	1023995	1024192	-	EPJJIE_010162	-	-	-	-	-	-
contig_2	cds	1024215	1024451	-	EPJJIE_010163	-	-	-	-	-	-
contig_2	cds	1024441	1024698	-	EPJJIE_010164	-	-	-	-	-	-
contig_2	cds	1024692	1025036	-	EPJJIE_010165	-	-	-	-	-	-
contig_2	cds	1025088	1025600	-	EPJJIE_010166	-	-	-	-	-	-
contig_2	cds	1025787	1026071	-	EPJJIE_010167	-	-	-	-	-	-
contig_2	cds	1026432	1026626	-	EPJJIE_010168	-	-	-	-	-	-
contig_2	cds	1026759	1027094	-	EPJJIE_010169	-	-	-	-	-	-
contig_2	cds	1027153	1027758	-	EPJJIE_010170	-	-	-	-	-	-
contig_2	cds	1028010	1028366	+	EPJJIE_010171	-	-	-	-	-	-
contig_2	cds	1028454	1029335	+	EPJJIE_010172	-	-	-	-	-	-
contig_2	cds	1029332	1029640	+	EPJJIE_010173	-	-	-	-	-	-
contig_2	cds	1029657	1029989	+	EPJJIE_010174	-	-	-	-	-	-
contig_2	cds	1029934	1030167	+	EPJJIE_010175	-	-	-	-	-	-
contig_2	cds	1030190	1030537	+	EPJJIE_010176	-	-	-	-	-	-
contig_2	cds	1030696	1030974	-	EPJJIE_010177	-	-	-	-	-	-
contig_2	cds	1031118	1031342	+	EPJJIE_010178	-	-	-	-	-	-
contig_2	cds	1031344	1031688	+	EPJJIE_010179	-	-	-	-	-	-
contig_2	cds	1031834	1032181	+	EPJJIE_010180	-	-	-	-	-	-
contig_2	cds	1032608	1033126	-	EPJJIE_010181	-	-	-	-	-	-
contig_2	cds	1033209	1033640	-	EPJJIE_010182	-	-	-	-	-	-
contig_2	cds	1033724	1034344	-	EPJJIE_010183	-	-	-	-	-	-
contig_2	cds	1034480	1035013	+	EPJJIE_010184	-	-	-	-	-	-
contig_2	cds	1035532	1035786	+	EPJJIE_010185	-	-	-	-	-	-
contig_2	cds	1035889	1036230	+	EPJJIE_010186	-	-	-	-	-	-
contig_2	cds	1036208	1036645	+	EPJJIE_010187	-	-	-	-	-	-
contig_2	cds	1036639	1037871	+	EPJJIE_010188	-	-	-	-	-	-
contig_2	cds	1037913	1038083	+	EPJJIE_010189	-	-	-	-	-	-
contig_2	cds	1038065	1038253	+	EPJJIE_010190	-	-	-	-	-	-
contig_2	cds	1038859	1039332	+	EPJJIE_010191	-	-	-	-	-	-
contig_2	cds	1039313	1039780	+	EPJJIE_010192	-	-	-	-	-	-
contig_2	cds	1039817	1040107	+	EPJJIE_010193	-	-	-	-	-	-
contig_2	cds	1040150	1040344	+	EPJJIE_010194	-	-	-	-	-	-
contig_2	cds	1040380	1040655	+	EPJJIE_010195	-	-	-	-	-	-
contig_2	cds	1040646	1040810	+	EPJJIE_010196	-	-	-	-	-	-
contig_2	cds	1040940	1041134	+	EPJJIE_010197	-	-	-	-	-	-
contig_2	cds	1041119	1041484	+	EPJJIE_010198	-	-	-	-	-	-
contig_2	cds	1041536	1042048	+	EPJJIE_010199	-	-	-	-	-	-
contig_2	cds	1042123	1042611	+	EPJJIE_010200	-	-	-	-	-	-
contig_2	cds	1043422	1043670	+	EPJJIE_010201	-	-	-	-	-	-
contig_2	cds	1043690	1044217	+	EPJJIE_010202	-	-	-	-	-	-
contig_2	cds	1044189	1044740	+	EPJJIE_010203	-	-	-	-	-	-
contig_2	cds	1045881	1046141	+	EPJJIE_010204	-	-	-	-	-	-
contig_2	cds	1046128	1046235	+	EPJJIE_010205	-	-	-	-	-	-
contig_2	cds	1046225	1047250	+	EPJJIE_010206	-	-	-	-	-	-
contig_2	cds	1047208	1047435	+	EPJJIE_010207	-	-	-	-	-	-
contig_2	cds	1047466	1047867	+	EPJJIE_010208	-	-	-	-	-	-
contig_2	cds	1047845	1048129	+	EPJJIE_010209	-	-	-	-	-	-
contig_2	cds	1048126	1048950	+	EPJJIE_010210	-	-	-	-	-	-
contig_2	cds	1049219	1049773	+	EPJJIE_010211	-	-	-	-	-	-
contig_2	cds	1049773	1050504	+	EPJJIE_010212	-	-	-	-	-	-
contig_2	cds	1050491	1050667	+	EPJJIE_010213	-	-	-	-	-	-
contig_2	cds	1050744	1051208	+	EPJJIE_010214	-	-	-	-	-	-
contig_2	cds	1051261	1051656	+	EPJJIE_010215	-	-	-	-	-	-
contig_2	cds	1051614	1052261	+	EPJJIE_010216	-	-	-	-	-	-
contig_2	cds	1052291	1052539	+	EPJJIE_010217	-	-	-	-	-	-
contig_2	cds	1052536	1052652	+	EPJJIE_010218	-	-	-	-	-	-
contig_2	cds	1052749	1053030	-	EPJJIE_010219	-	-	-	-	-	-
contig_2	cds	1053155	1053817	+	EPJJIE_010220	-	-	-	-	-	-
contig_2	cds	1053814	1053957	+	EPJJIE_010221	-	-	-	-	-	-
contig_2	cds	1054107	1054307	+	EPJJIE_010222	-	-	-	-	-	-
contig_2	cds	1054452	1055051	+	EPJJIE_010223	-	-	-	-	-	-
contig_2	cds	1055067	1055582	+	EPJJIE_010224	-	-	-	-	-	-
contig_2	cds	1055558	1055851	+	EPJJIE_010225	-	-	-	-	-	-
contig_2	cds	1055796	1056086	+	EPJJIE_010226	89.7	3.1e-23	0.823	0.975	0.519	UniRef:UniRef50_A0A6N7ZU51
contig_2	cds	1056090	1056695	+	EPJJIE_010227	-	-	-	-	-	-
contig_2	cds	1056701	1057156	+	EPJJIE_010228	-	-	-	-	-	-
contig_2	cds	1057273	1057560	+	EPJJIE_010229	-	-	-	-	-	-
contig_2	cds	1057557	1057925	+	EPJJIE_010230	-	-	-	-	-	-
contig_2	cds	1058138	1058782	+	EPJJIE_010231	-	-	-	-	-	-
contig_2	cds	1058793	1059050	+	EPJJIE_010232	-	-	-	-	-	-
contig_2	cds	1059100	1059285	+	EPJJIE_010233	-	-	-	-	-	-
contig_2	cds	1059297	1059569	+	EPJJIE_010234	-	-	-	-	-	-
contig_2	cds	1059548	1060576	+	EPJJIE_010235	-	-	-	-	-	-
contig_2	cds	1060702	1061529	+	EPJJIE_010236	-	-	-	-	-	-
contig_2	cds	1061471	1062064	+	EPJJIE_010237	-	-	-	-	-	-
contig_2	cds	1062207	1062437	-	EPJJIE_010238	-	-	-	-	-	-
contig_2	cds	1062424	1062519	-	EPJJIE_010239	-	-	-	-	-	-
contig_2	cds	1062535	1062978	-	EPJJIE_010240	-	-	-	-	-	-
contig_2	cds	1062972	1063475	-	EPJJIE_010241	-	-	-	-	-	-
contig_2	cds	1063489	1063674	-	EPJJIE_010242	-	-	-	-	-	-
contig_2	cds	1063719	1063925	-	EPJJIE_010243	-	-	-	-	-	-
contig_2	cds	1063922	1064104	-	EPJJIE_010244	-	-	-	-	-	-
contig_2	cds	1064062	1064505	-	EPJJIE_010245	-	-	-	-	-	-
contig_2	cds	1064619	1064918	-	EPJJIE_010246	-	-	-	-	-	-
contig_2	cds	1064881	1065135	-	EPJJIE_010247	-	-	-	-	-	-
contig_2	cds	1065418	1065522	-	EPJJIE_010248	-	-	-	-	-	-
contig_2	cds	1065522	1066271	-	EPJJIE_010249	-	-	-	-	-	-
contig_2	cds	1066229	1066783	-	EPJJIE_010250	-	-	-	-	-	-
contig_2	cds	1066750	1067388	-	EPJJIE_010251	-	-	-	-	-	-
contig_2	cds	1067469	1068260	-	EPJJIE_010252	-	-	-	-	-	-
contig_2	cds	1068519	1069172	+	EPJJIE_010253	-	-	-	-	-	-
contig_2	cds	1069174	1069338	+	EPJJIE_010254	-	-	-	-	-	-
contig_2	cds	1069365	1069886	+	EPJJIE_010255	-	-	-	-	-	-
contig_2	cds	1069895	1070455	+	EPJJIE_010256	-	-	-	-	-	-
contig_2	cds	1070656	1071030	+	EPJJIE_010257	-	-	-	-	-	-
contig_2	cds	1071101	1071718	+	EPJJIE_010258	-	-	-	-	-	-
contig_2	cds	1072126	1072641	+	EPJJIE_010259	-	-	-	-	-	-
contig_2	cds	1072795	1073325	+	EPJJIE_010260	-	-	-	-	-	-
contig_2	cds	1073407	1073994	+	EPJJIE_010261	-	-	-	-	-	-
contig_2	cds	1074392	1074643	-	EPJJIE_010262	-	-	-	-	-	-
contig_2	cds	1074643	1075257	-	EPJJIE_010263	-	-	-	-	-	-
contig_2	cds	1075639	1075905	-	EPJJIE_010264	-	-	-	-	-	-
contig_2	cds	1075908	1076087	-	EPJJIE_010265	-	-	-	-	-	-
contig_2	cds	1076173	1076367	-	EPJJIE_010266	-	-	-	-	-	-
contig_2	cds	1076598	1076714	+	EPJJIE_010267	-	-	-	-	-	-
contig_2	cds	1076723	1077034	+	EPJJIE_010268	-	-	-	-	-	-
contig_2	cds	1077176	1077313	-	EPJJIE_010269	-	-	-	-	-	-
contig_2	cds	1077547	1078080	+	EPJJIE_010270	149.0	1.8e-44	0.808	0.899	0.503	UniRef:UniRef50_A0A376UCF5
contig_2	cds	1078037	1078285	+	EPJJIE_010271	-	-	-	-	-	-
contig_2	cds	1078304	1078417	+	EPJJIE_010272	-	-	-	-	-	-
contig_2	cds	1078482	1079297	+	EPJJIE_010273	232.0	5.9e-74	0.911	0.858	0.502	UniRef:UniRef50_A0A6B8WFR3
contig_2	cds	1079405	1079983	-	EPJJIE_010274	340.0	1.0e-118	0.995	0.897	0.853	UniRef:UniRef50_I9VNX7
contig_2	cds	1080222	1080584	-	EPJJIE_010275	-	-	-	-	-	-
contig_2	cds	1080613	1081383	-	EPJJIE_010276	-	-	-	-	-	-
contig_2	cds	1081439	1081681	-	EPJJIE_010277	-	-	-	-	-	-
contig_2	cds	1081638	1081880	-	EPJJIE_010278	-	-	-	-	-	-
contig_2	cds	1082024	1082383	-	EPJJIE_010279	-	-	-	-	-	-
contig_2	cds	1082483	1082728	-	EPJJIE_010280	-	-	-	-	-	-
contig_2	cds	1082742	1083098	-	EPJJIE_010281	-	-	-	-	-	-
contig_2	cds	1083131	1084030	-	EPJJIE_010282	-	-	-	-	-	-
contig_2	cds	1083969	1084322	-	EPJJIE_010283	-	-	-	-	-	-
contig_2	cds	1084485	1084700	-	EPJJIE_010284	-	-	-	-	-	-
contig_2	cds	1085491	1085802	+	EPJJIE_010285	-	-	-	-	-	-
contig_2	cds	1085843	1086097	+	EPJJIE_010286	-	-	-	-	-	-
contig_2	cds	1086434	1086619	+	EPJJIE_010287	-	-	-	-	-	-
contig_2	cds	1086616	1086939	+	EPJJIE_010288	-	-	-	-	-	-
contig_2	cds	1086960	1087304	+	EPJJIE_010289	-	-	-	-	-	-
contig_2	cds	1087724	1088266	+	EPJJIE_010290	-	-	-	-	-	-
contig_2	cds	1088375	1088599	+	EPJJIE_010291	-	-	-	-	-	-
contig_2	cds	1088717	1088896	+	EPJJIE_010292	-	-	-	-	-	-
contig_2	cds	1088910	1089299	+	EPJJIE_010293	-	-	-	-	-	-
contig_2	cds	1089370	1089750	+	EPJJIE_010294	-	-	-	-	-	-
contig_2	cds	1090072	1090527	+	EPJJIE_010295	-	-	-	-	-	-
contig_2	cds	1090530	1090889	+	EPJJIE_010296	-	-	-	-	-	-
contig_2	cds	1090961	1091485	+	EPJJIE_010297	-	-	-	-	-	-
contig_2	cds	1091479	1091715	+	EPJJIE_010298	-	-	-	-	-	-
contig_2	cds	1091691	1091861	+	EPJJIE_010299	-	-	-	-	-	-
contig_2	cds	1091982	1092194	+	EPJJIE_010300	-	-	-	-	-	-
contig_2	cds	1092191	1092379	+	EPJJIE_010301	-	-	-	-	-	-
contig_2	cds	1092431	1092724	+	EPJJIE_010302	-	-	-	-	-	-
contig_2	cds	1092928	1093122	-	EPJJIE_010303	-	-	-	-	-	-
contig_2	cds	1093161	1093370	+	EPJJIE_010304	-	-	-	-	-	-
contig_2	cds	1093355	1093495	+	EPJJIE_010305	-	-	-	-	-	-
contig_2	cds	1093589	1093879	-	EPJJIE_010306	-	-	-	-	-	-
contig_2	cds	1093972	1094139	-	EPJJIE_010307	-	-	-	-	-	-
contig_2	cds	1094079	1094273	-	EPJJIE_010308	-	-	-	-	-	-
contig_2	cds	1094242	1094475	-	EPJJIE_010309	-	-	-	-	-	-
contig_2	cds	1094516	1094773	-	EPJJIE_010310	-	-	-	-	-	-
contig_2	cds	1094986	1095393	-	EPJJIE_010311	-	-	-	-	-	-
