locus_tag	ftype	length_bp	gene	EC_number	COG	product
GAPDIIBD_08150	gene	144				
GAPDIIBD_08150	CDS	144				hypothetical protein
GAPDIIBD_08151	gene	291				
GAPDIIBD_08151	CDS	291				hypothetical protein
GAPDIIBD_08152	gene	114				
GAPDIIBD_08152	CDS	114				hypothetical protein
GAPDIIBD_08153	gene	120				
GAPDIIBD_08153	CDS	120				hypothetical protein
GAPDIIBD_08154	gene	195				
GAPDIIBD_08154	CDS	195				hypothetical protein
GAPDIIBD_08155	gene	801	pyrK			
GAPDIIBD_08155	CDS	801	pyrK		COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
GAPDIIBD_08156	gene	297	pyrD_1			
GAPDIIBD_08156	CDS	297	pyrD_1	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
GAPDIIBD_08157	gene	387	pyrD_2			
GAPDIIBD_08157	CDS	387	pyrD_2	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
GAPDIIBD_08158	gene	678	trmD			
GAPDIIBD_08158	CDS	678	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
GAPDIIBD_08159	gene	450	ligA_1			
GAPDIIBD_08159	CDS	450	ligA_1	6.5.1.2	COG0272	DNA ligase
GAPDIIBD_08160	gene	384	ligA_2			
GAPDIIBD_08160	CDS	384	ligA_2	6.5.1.2		DNA ligase
GAPDIIBD_08161	gene	312	ligA_3			
GAPDIIBD_08161	CDS	312	ligA_3	6.5.1.2	COG0272	DNA ligase
GAPDIIBD_08162	gene	333	ligA_4			
GAPDIIBD_08162	CDS	333	ligA_4	6.5.1.2		DNA ligase
GAPDIIBD_08163	gene	303	ligA_5			
GAPDIIBD_08163	CDS	303	ligA_5	6.5.1.2		DNA ligase
GAPDIIBD_08164	gene	120				
GAPDIIBD_08164	CDS	120				hypothetical protein
GAPDIIBD_08165	gene	294	dapA_1			
GAPDIIBD_08165	CDS	294	dapA_1	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
GAPDIIBD_08166	gene	231	dapA_2			
GAPDIIBD_08166	CDS	231	dapA_2	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
GAPDIIBD_08167	gene	74				
GAPDIIBD_08167	tRNA	74				tRNA-Arg(acg)
GAPDIIBD_08168	gene	75				
GAPDIIBD_08168	tRNA	75				tRNA-Arg(acg)
GAPDIIBD_08169	gene	75				
GAPDIIBD_08169	tRNA	75				tRNA-Arg(acg)
GAPDIIBD_08170	gene	225				
GAPDIIBD_08170	CDS	225				hypothetical protein
GAPDIIBD_08171	gene	225				
GAPDIIBD_08171	CDS	225				hypothetical protein
GAPDIIBD_08172	gene	405				
GAPDIIBD_08172	CDS	405				hypothetical protein
GAPDIIBD_08173	gene	135				
GAPDIIBD_08173	CDS	135				hypothetical protein
GAPDIIBD_08174	gene	186				
GAPDIIBD_08174	CDS	186				hypothetical protein
GAPDIIBD_08175	gene	171				
GAPDIIBD_08175	CDS	171				hypothetical protein
GAPDIIBD_08176	gene	306				
GAPDIIBD_08176	CDS	306				hypothetical protein
GAPDIIBD_08177	gene	189				
GAPDIIBD_08177	CDS	189				hypothetical protein
GAPDIIBD_08178	gene	225				
GAPDIIBD_08178	CDS	225				hypothetical protein
GAPDIIBD_08179	gene	267				
GAPDIIBD_08179	CDS	267				hypothetical protein
GAPDIIBD_08180	gene	357	htpG_2			
GAPDIIBD_08180	CDS	357	htpG_2			Chaperone protein HtpG
GAPDIIBD_08181	gene	393	htpG_3			
GAPDIIBD_08181	CDS	393	htpG_3		COG0326	Chaperone protein HtpG
GAPDIIBD_08182	gene	288	htpG_4			
GAPDIIBD_08182	CDS	288	htpG_4		COG0326	Chaperone protein HtpG
GAPDIIBD_08183	gene	153				
GAPDIIBD_08183	CDS	153				hypothetical protein
GAPDIIBD_08184	gene	603	clpC_1			
GAPDIIBD_08184	CDS	603	clpC_1			ATP-dependent Clp protease ATP-binding subunit ClpC
GAPDIIBD_08185	gene	144	clpB_4			
GAPDIIBD_08185	CDS	144	clpB_4			Chaperone protein ClpB
GAPDIIBD_08186	gene	273	clpB_5			
GAPDIIBD_08186	CDS	273	clpB_5		COG0542	Chaperone protein ClpB
GAPDIIBD_08187	gene	102				
GAPDIIBD_08187	CDS	102				hypothetical protein
GAPDIIBD_08188	gene	246				
GAPDIIBD_08188	CDS	246				hypothetical protein
GAPDIIBD_08189	gene	327	clpC_2			
GAPDIIBD_08189	CDS	327	clpC_2			ATP-dependent Clp protease ATP-binding subunit ClpC
GAPDIIBD_08190	gene	690	clpC1			
GAPDIIBD_08190	CDS	690	clpC1		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpC1
GAPDIIBD_08191	gene	180	gyrA_2			
GAPDIIBD_08191	CDS	180	gyrA_2	5.6.2.2	COG0188	DNA gyrase subunit A
GAPDIIBD_08192	gene	549	gyrA_3			
GAPDIIBD_08192	CDS	549	gyrA_3	5.6.2.2		DNA gyrase subunit A
GAPDIIBD_08193	gene	150	gyrA_4			
GAPDIIBD_08193	CDS	150	gyrA_4	5.6.2.2	COG0188	DNA gyrase subunit A
GAPDIIBD_08194	gene	237	gyrA_5			
GAPDIIBD_08194	CDS	237	gyrA_5	5.6.2.2		DNA gyrase subunit A
GAPDIIBD_08195	gene	99				
GAPDIIBD_08195	CDS	99				hypothetical protein
GAPDIIBD_08196	gene	402	gyrA_6			
GAPDIIBD_08196	CDS	402	gyrA_6	5.6.2.2	COG0188	DNA gyrase subunit A
GAPDIIBD_08197	gene	855	gyrA_7			
GAPDIIBD_08197	CDS	855	gyrA_7	5.6.2.2	COG0188	DNA gyrase subunit A
GAPDIIBD_08198	gene	393				
GAPDIIBD_08198	CDS	393				hypothetical protein
GAPDIIBD_08199	gene	246				
GAPDIIBD_08199	CDS	246				hypothetical protein
GAPDIIBD_08200	gene	150				
GAPDIIBD_08200	CDS	150				hypothetical protein
GAPDIIBD_08201	gene	207				
GAPDIIBD_08201	CDS	207				hypothetical protein
GAPDIIBD_08202	gene	165				
GAPDIIBD_08202	CDS	165				hypothetical protein
GAPDIIBD_08203	gene	210				
GAPDIIBD_08203	CDS	210				hypothetical protein
GAPDIIBD_08204	gene	237				
GAPDIIBD_08204	CDS	237				hypothetical protein
GAPDIIBD_08205	gene	207				
GAPDIIBD_08205	CDS	207				hypothetical protein
GAPDIIBD_08206	gene	402				
GAPDIIBD_08206	CDS	402				hypothetical protein
GAPDIIBD_08207	gene	600				
GAPDIIBD_08207	CDS	600				hypothetical protein
GAPDIIBD_08208	gene	237				
GAPDIIBD_08208	CDS	237				hypothetical protein
GAPDIIBD_08209	gene	204				
GAPDIIBD_08209	CDS	204				hypothetical protein
GAPDIIBD_08210	gene	291				
GAPDIIBD_08210	CDS	291				hypothetical protein
GAPDIIBD_08211	gene	279				
GAPDIIBD_08211	CDS	279				hypothetical protein
GAPDIIBD_08212	gene	117				
GAPDIIBD_08212	CDS	117				hypothetical protein
GAPDIIBD_08213	gene	159				
GAPDIIBD_08213	CDS	159				hypothetical protein
GAPDIIBD_08214	gene	360				
GAPDIIBD_08214	CDS	360				hypothetical protein
GAPDIIBD_08215	gene	393				
GAPDIIBD_08215	CDS	393				hypothetical protein
GAPDIIBD_08216	gene	222				
GAPDIIBD_08216	CDS	222				hypothetical protein
GAPDIIBD_08217	gene	165				
GAPDIIBD_08217	CDS	165				hypothetical protein
GAPDIIBD_08218	gene	432				
GAPDIIBD_08218	CDS	432				hypothetical protein
GAPDIIBD_08219	gene	627				
GAPDIIBD_08219	CDS	627				hypothetical protein
GAPDIIBD_08220	gene	477				
GAPDIIBD_08220	CDS	477				hypothetical protein
GAPDIIBD_08221	gene	426				
GAPDIIBD_08221	CDS	426			COG1721	putative protein
GAPDIIBD_08222	gene	390				
GAPDIIBD_08222	CDS	390				hypothetical protein
GAPDIIBD_08223	gene	243	moxR1_3			
GAPDIIBD_08223	CDS	243	moxR1_3		COG0714	Chaperone MoxR1
GAPDIIBD_08224	gene	540	moxR1_4			
GAPDIIBD_08224	CDS	540	moxR1_4		COG0714	Chaperone MoxR1
GAPDIIBD_08225	gene	219				
GAPDIIBD_08225	CDS	219				hypothetical protein
GAPDIIBD_08226	gene	213				
GAPDIIBD_08226	CDS	213				hypothetical protein
GAPDIIBD_08227	gene	192				
GAPDIIBD_08227	CDS	192				hypothetical protein
GAPDIIBD_08228	gene	126				
GAPDIIBD_08228	CDS	126				hypothetical protein
GAPDIIBD_08229	gene	189				
GAPDIIBD_08229	CDS	189				hypothetical protein
GAPDIIBD_08230	gene	207				
GAPDIIBD_08230	CDS	207				hypothetical protein
GAPDIIBD_08231	gene	168				
GAPDIIBD_08231	CDS	168				hypothetical protein
GAPDIIBD_08232	gene	171				
GAPDIIBD_08232	CDS	171				hypothetical protein
GAPDIIBD_08233	gene	198	rimO_1			
GAPDIIBD_08233	CDS	198	rimO_1	2.8.4.4		Ribosomal protein uS12 methylthiotransferase RimO
GAPDIIBD_08234	gene	387	rimO_2			
GAPDIIBD_08234	CDS	387	rimO_2	2.8.4.4	COG0621	Ribosomal protein uS12 methylthiotransferase RimO
GAPDIIBD_08235	gene	582	rimO_3			
GAPDIIBD_08235	CDS	582	rimO_3	2.8.4.4		Ribosomal protein uS12 methylthiotransferase RimO
GAPDIIBD_08236	gene	93				
GAPDIIBD_08236	CDS	93				hypothetical protein
GAPDIIBD_08237	gene	501	ftsY_1			
GAPDIIBD_08237	CDS	501	ftsY_1	3.6.5.4	COG0552	Signal recognition particle receptor FtsY
GAPDIIBD_08238	gene	246	ftsY_2			
GAPDIIBD_08238	CDS	246	ftsY_2	3.6.5.4		Signal recognition particle receptor FtsY
GAPDIIBD_08239	gene	213				
GAPDIIBD_08239	CDS	213				hypothetical protein
GAPDIIBD_08240	gene	135				
GAPDIIBD_08240	CDS	135				hypothetical protein
GAPDIIBD_08241	gene	603				
GAPDIIBD_08241	CDS	603				hypothetical protein
GAPDIIBD_08242	gene	324				
GAPDIIBD_08242	CDS	324				hypothetical protein
GAPDIIBD_08243	gene	297	cinA			
GAPDIIBD_08243	CDS	297	cinA		COG1058	Putative competence-damage inducible protein
GAPDIIBD_08244	gene	168				
GAPDIIBD_08244	CDS	168				hypothetical protein
GAPDIIBD_08245	gene	285	tsaD_1			
GAPDIIBD_08245	CDS	285	tsaD_1	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
GAPDIIBD_08246	gene	651	tsaD_2			
GAPDIIBD_08246	CDS	651	tsaD_2	2.3.1.234		tRNA N6-adenosine threonylcarbamoyltransferase
GAPDIIBD_08247	gene	405				
GAPDIIBD_08247	CDS	405				hypothetical protein
GAPDIIBD_08248	gene	597				
GAPDIIBD_08248	CDS	597				hypothetical protein
GAPDIIBD_08249	gene	996				
GAPDIIBD_08249	CDS	996				hypothetical protein
GAPDIIBD_08250	gene	1020				
GAPDIIBD_08250	CDS	1020				hypothetical protein
GAPDIIBD_08251	gene	1269				
GAPDIIBD_08251	CDS	1269				hypothetical protein
GAPDIIBD_08252	gene	282				
GAPDIIBD_08252	CDS	282				hypothetical protein
GAPDIIBD_08253	gene	783	proS_1			
GAPDIIBD_08253	CDS	783	proS_1	6.1.1.15	COG0442	Proline--tRNA ligase
GAPDIIBD_08254	gene	582	proS_2			
GAPDIIBD_08254	CDS	582	proS_2	6.1.1.15		Proline--tRNA ligase
GAPDIIBD_08255	gene	198				
GAPDIIBD_08255	CDS	198				hypothetical protein
GAPDIIBD_08256	gene	423				
GAPDIIBD_08256	CDS	423				hypothetical protein
GAPDIIBD_08257	gene	261				
GAPDIIBD_08257	CDS	261				hypothetical protein
GAPDIIBD_08258	gene	282				
GAPDIIBD_08258	CDS	282				hypothetical protein
GAPDIIBD_08259	gene	153				
GAPDIIBD_08259	CDS	153				hypothetical protein
GAPDIIBD_08260	gene	888	tri1_2			
GAPDIIBD_08260	CDS	888	tri1_2	3.4.21.-	COG0793	Tricorn protease 
GAPDIIBD_08261	gene	243				
GAPDIIBD_08261	CDS	243				hypothetical protein
GAPDIIBD_08262	gene	408				
GAPDIIBD_08262	CDS	408				hypothetical protein
GAPDIIBD_08263	gene	414				
GAPDIIBD_08263	CDS	414				hypothetical protein
GAPDIIBD_08264	gene	195				
GAPDIIBD_08264	CDS	195				hypothetical protein
GAPDIIBD_08265	gene	465	tolB_5			
GAPDIIBD_08265	CDS	465	tolB_5			Tol-Pal system protein TolB
GAPDIIBD_08266	gene	441				
GAPDIIBD_08266	CDS	441				hypothetical protein
GAPDIIBD_08267	gene	153	tolB_6			
GAPDIIBD_08267	CDS	153	tolB_6			Tol-Pal system protein TolB
GAPDIIBD_08268	gene	74				
GAPDIIBD_08268	tRNA	74				tRNA-Gly(ccc)
GAPDIIBD_08269	gene	618	cobP			
GAPDIIBD_08269	CDS	618	cobP	2.7.1.156		Bifunctional adenosylcobalamin biosynthesis protein CobP
GAPDIIBD_08270	gene	372	cobT_1			
GAPDIIBD_08270	CDS	372	cobT_1	2.4.2.21		Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
GAPDIIBD_08271	gene	132				
GAPDIIBD_08271	CDS	132				hypothetical protein
GAPDIIBD_08272	gene	600	cobT_2			
GAPDIIBD_08272	CDS	600	cobT_2	2.4.2.21		Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
GAPDIIBD_08273	gene	339	cobS_1			
GAPDIIBD_08273	CDS	339	cobS_1	2.7.8.26		Adenosylcobinamide-GDP ribazoletransferase
GAPDIIBD_08274	gene	399	cobS_2			
GAPDIIBD_08274	CDS	399	cobS_2	2.7.8.26		Adenosylcobinamide-GDP ribazoletransferase
GAPDIIBD_08275	gene	591				
GAPDIIBD_08275	CDS	591				hypothetical protein
GAPDIIBD_08276	gene	522	cobD_1			
GAPDIIBD_08276	CDS	522	cobD_1		COG1270	Cobalamin biosynthesis protein CobD
GAPDIIBD_08277	gene	318				
GAPDIIBD_08277	CDS	318				hypothetical protein
GAPDIIBD_08278	gene	195				
GAPDIIBD_08278	CDS	195				hypothetical protein
GAPDIIBD_08279	gene	729	cobD_2			
GAPDIIBD_08279	CDS	729	cobD_2	4.1.1.81		Threonine-phosphate decarboxylase
GAPDIIBD_08280	gene	285				
GAPDIIBD_08280	CDS	285				hypothetical protein
GAPDIIBD_08281	gene	900	cobQ_1			
GAPDIIBD_08281	CDS	900	cobQ_1			Cobyric acid synthase
GAPDIIBD_08282	gene	459	cobQ_2			
GAPDIIBD_08282	CDS	459	cobQ_2		COG1492	Cobyric acid synthase
GAPDIIBD_08283	gene	312				
GAPDIIBD_08283	CDS	312				hypothetical protein
GAPDIIBD_08284	gene	864				
GAPDIIBD_08284	CDS	864				hypothetical protein
GAPDIIBD_08285	gene	216				
GAPDIIBD_08285	CDS	216				hypothetical protein
GAPDIIBD_08286	gene	213				
GAPDIIBD_08286	CDS	213				hypothetical protein
GAPDIIBD_08287	gene	429				
GAPDIIBD_08287	CDS	429				hypothetical protein
GAPDIIBD_08288	gene	861				
GAPDIIBD_08288	CDS	861				hypothetical protein
GAPDIIBD_08289	gene	939	emrA_3			
GAPDIIBD_08289	CDS	939	emrA_3			Colistin resistance protein EmrA
GAPDIIBD_08290	gene	699				
GAPDIIBD_08290	CDS	699				hypothetical protein
GAPDIIBD_08291	gene	144				
GAPDIIBD_08291	CDS	144				hypothetical protein
GAPDIIBD_08292	gene	273				
GAPDIIBD_08292	CDS	273				hypothetical protein
GAPDIIBD_08293	gene	1098				
GAPDIIBD_08293	CDS	1098				hypothetical protein
GAPDIIBD_08294	gene	1155	rcsC_21			
GAPDIIBD_08294	CDS	1155	rcsC_21	2.7.13.3		Sensor histidine kinase RcsC
GAPDIIBD_08295	gene	678				
GAPDIIBD_08295	CDS	678				hypothetical protein
GAPDIIBD_08296	gene	531	yvqK			
GAPDIIBD_08296	CDS	531	yvqK	2.5.1.17	COG2096	Corrinoid adenosyltransferase
GAPDIIBD_08297	gene	534	cobB_2			
GAPDIIBD_08297	CDS	534	cobB_2	6.3.5.9		Hydrogenobyrinate a,c-diamide synthase
GAPDIIBD_08298	gene	348	cobB_3			
GAPDIIBD_08298	CDS	348	cobB_3	6.3.5.9	COG1797	Hydrogenobyrinate a,c-diamide synthase
GAPDIIBD_08299	gene	291	cobB_4			
GAPDIIBD_08299	CDS	291	cobB_4	6.3.5.11		Hydrogenobyrinate a,c-diamide synthase
GAPDIIBD_08300	gene	621				
GAPDIIBD_08300	CDS	621				hypothetical protein
GAPDIIBD_08301	gene	486				
GAPDIIBD_08301	CDS	486				hypothetical protein
GAPDIIBD_08302	gene	168				
GAPDIIBD_08302	CDS	168				hypothetical protein
GAPDIIBD_08303	gene	585				
GAPDIIBD_08303	CDS	585				hypothetical protein
GAPDIIBD_08304	gene	120				
GAPDIIBD_08304	CDS	120				hypothetical protein
GAPDIIBD_08305	gene	246				
GAPDIIBD_08305	CDS	246				hypothetical protein
GAPDIIBD_08306	gene	168				
GAPDIIBD_08306	CDS	168				hypothetical protein
GAPDIIBD_08307	gene	180				
GAPDIIBD_08307	CDS	180				hypothetical protein
GAPDIIBD_08308	gene	1413	cirA_2			
GAPDIIBD_08308	CDS	1413	cirA_2		COG4771	Colicin I receptor
GAPDIIBD_08309	gene	549				
GAPDIIBD_08309	CDS	549				hypothetical protein
GAPDIIBD_08310	gene	279				
GAPDIIBD_08310	CDS	279				hypothetical protein
GAPDIIBD_08311	gene	342				
GAPDIIBD_08311	CDS	342				hypothetical protein
GAPDIIBD_08312	gene	210				
GAPDIIBD_08312	CDS	210				hypothetical protein
GAPDIIBD_08313	gene	522	btuB_10			
GAPDIIBD_08313	CDS	522	btuB_10			Vitamin B12 transporter BtuB
GAPDIIBD_08314	gene	384				
GAPDIIBD_08314	CDS	384				hypothetical protein
GAPDIIBD_08315	gene	147				
GAPDIIBD_08315	CDS	147				hypothetical protein
GAPDIIBD_08316	gene	693				
GAPDIIBD_08316	CDS	693				hypothetical protein
GAPDIIBD_08317	gene	249				
GAPDIIBD_08317	CDS	249				hypothetical protein
GAPDIIBD_08318	gene	207				
GAPDIIBD_08318	CDS	207				hypothetical protein
GAPDIIBD_08319	gene	312				
GAPDIIBD_08319	CDS	312				hypothetical protein
GAPDIIBD_08320	gene	1008				
GAPDIIBD_08320	CDS	1008				hypothetical protein
GAPDIIBD_08321	gene	207				
GAPDIIBD_08321	CDS	207				hypothetical protein
GAPDIIBD_08322	gene	528				
GAPDIIBD_08322	CDS	528				hypothetical protein
GAPDIIBD_08323	gene	558	cbiC			
GAPDIIBD_08323	CDS	558	cbiC	5.4.99.60		Cobalt-precorrin-8 methylmutase
GAPDIIBD_08324	gene	219				
GAPDIIBD_08324	CDS	219				hypothetical protein
GAPDIIBD_08325	gene	741	cbiET			
GAPDIIBD_08325	CDS	741	cbiET			Cobalamin biosynthesis bifunctional protein CbiET
GAPDIIBD_08326	gene	570	cbiG			
GAPDIIBD_08326	CDS	570	cbiG	3.7.1.12		Cobalt-precorrin-5A hydrolase
GAPDIIBD_08327	gene	831	cysG			
GAPDIIBD_08327	CDS	831	cysG	4.99.1.4		Siroheme synthase
GAPDIIBD_08328	gene	573				
GAPDIIBD_08328	CDS	573				hypothetical protein
GAPDIIBD_08329	gene	498	cbiD			
GAPDIIBD_08329	CDS	498	cbiD	2.1.1.195		Cobalt-precorrin-5B C(1)-methyltransferase
GAPDIIBD_08330	gene	384				
GAPDIIBD_08330	CDS	384				hypothetical protein
GAPDIIBD_08331	gene	375				
GAPDIIBD_08331	CDS	375				hypothetical protein
GAPDIIBD_08332	gene	669				
GAPDIIBD_08332	CDS	669				hypothetical protein
GAPDIIBD_08333	gene	549				
GAPDIIBD_08333	CDS	549				hypothetical protein
GAPDIIBD_08334	gene	321				
GAPDIIBD_08334	CDS	321				hypothetical protein
GAPDIIBD_08335	gene	870				
GAPDIIBD_08335	CDS	870				hypothetical protein
GAPDIIBD_08336	gene	483				
GAPDIIBD_08336	CDS	483				hypothetical protein
GAPDIIBD_08337	gene	171				
GAPDIIBD_08337	CDS	171				hypothetical protein
GAPDIIBD_08338	gene	123				
GAPDIIBD_08338	CDS	123				hypothetical protein
GAPDIIBD_08339	gene	1047				
GAPDIIBD_08339	CDS	1047				hypothetical protein
GAPDIIBD_08340	gene	1263				
GAPDIIBD_08340	CDS	1263				hypothetical protein
GAPDIIBD_08341	gene	228				
GAPDIIBD_08341	CDS	228				hypothetical protein
GAPDIIBD_08342	gene	180				
GAPDIIBD_08342	CDS	180				hypothetical protein
GAPDIIBD_08343	gene	357				
GAPDIIBD_08343	CDS	357				hypothetical protein
GAPDIIBD_08344	gene	258				
GAPDIIBD_08344	CDS	258				hypothetical protein
GAPDIIBD_08345	gene	282				
GAPDIIBD_08345	CDS	282				hypothetical protein
GAPDIIBD_08346	gene	570				
GAPDIIBD_08346	CDS	570				hypothetical protein
GAPDIIBD_08347	gene	462				
GAPDIIBD_08347	CDS	462				hypothetical protein
GAPDIIBD_08348	gene	567				
GAPDIIBD_08348	CDS	567				hypothetical protein
GAPDIIBD_08349	gene	531				
GAPDIIBD_08349	CDS	531				hypothetical protein
GAPDIIBD_08350	gene	288				
GAPDIIBD_08350	CDS	288				hypothetical protein
GAPDIIBD_08351	gene	144				
GAPDIIBD_08351	CDS	144				hypothetical protein
GAPDIIBD_08352	gene	96				
GAPDIIBD_08352	CDS	96				hypothetical protein
GAPDIIBD_08353	gene	594				
GAPDIIBD_08353	CDS	594				hypothetical protein
GAPDIIBD_08354	gene	504				
GAPDIIBD_08354	CDS	504				hypothetical protein
GAPDIIBD_08355	gene	393				
GAPDIIBD_08355	CDS	393				hypothetical protein
GAPDIIBD_08356	gene	621				
GAPDIIBD_08356	CDS	621				hypothetical protein
GAPDIIBD_08357	gene	600				
GAPDIIBD_08357	CDS	600				hypothetical protein
GAPDIIBD_08358	gene	270				
GAPDIIBD_08358	CDS	270				hypothetical protein
GAPDIIBD_08359	gene	255				
GAPDIIBD_08359	CDS	255				hypothetical protein
GAPDIIBD_08360	gene	138				
GAPDIIBD_08360	CDS	138				hypothetical protein
GAPDIIBD_08361	gene	195				
GAPDIIBD_08361	CDS	195				hypothetical protein
GAPDIIBD_08362	gene	240				
GAPDIIBD_08362	CDS	240				hypothetical protein
GAPDIIBD_08363	gene	351				
GAPDIIBD_08363	CDS	351				hypothetical protein
GAPDIIBD_08364	gene	168				
GAPDIIBD_08364	CDS	168				hypothetical protein
GAPDIIBD_08365	gene	267				
GAPDIIBD_08365	CDS	267				hypothetical protein
GAPDIIBD_08366	gene	123				
GAPDIIBD_08366	CDS	123				hypothetical protein
GAPDIIBD_08367	gene	621				
GAPDIIBD_08367	CDS	621				hypothetical protein
GAPDIIBD_08368	gene	198				
GAPDIIBD_08368	CDS	198				hypothetical protein
GAPDIIBD_08369	gene	600				
GAPDIIBD_08369	CDS	600				hypothetical protein
GAPDIIBD_08370	gene	210				
GAPDIIBD_08370	CDS	210				hypothetical protein
GAPDIIBD_08371	gene	189				
GAPDIIBD_08371	CDS	189				hypothetical protein
GAPDIIBD_08372	gene	1014				
GAPDIIBD_08372	CDS	1014				hypothetical protein
GAPDIIBD_08373	gene	258				
GAPDIIBD_08373	CDS	258				hypothetical protein
GAPDIIBD_08374	gene	114				
GAPDIIBD_08374	CDS	114				hypothetical protein
GAPDIIBD_08375	gene	276				
GAPDIIBD_08375	CDS	276				hypothetical protein
GAPDIIBD_08376	gene	363				
GAPDIIBD_08376	CDS	363				hypothetical protein
GAPDIIBD_08377	gene	597				
GAPDIIBD_08377	CDS	597				hypothetical protein
GAPDIIBD_08378	gene	123				
GAPDIIBD_08378	CDS	123				hypothetical protein
GAPDIIBD_08379	gene	213				
GAPDIIBD_08379	CDS	213				hypothetical protein
GAPDIIBD_08380	gene	621				
GAPDIIBD_08380	CDS	621				hypothetical protein
GAPDIIBD_08381	gene	465				
GAPDIIBD_08381	CDS	465				hypothetical protein
GAPDIIBD_08382	gene	801	dnaB			
GAPDIIBD_08382	CDS	801	dnaB	5.6.2.3	COG0305	Replicative DNA helicase DnaB
GAPDIIBD_08383	gene	345				
GAPDIIBD_08383	CDS	345				hypothetical protein
GAPDIIBD_08384	gene	300				
GAPDIIBD_08384	CDS	300				hypothetical protein
GAPDIIBD_08385	gene	159				
GAPDIIBD_08385	CDS	159				hypothetical protein
GAPDIIBD_08386	gene	327				
GAPDIIBD_08386	CDS	327				hypothetical protein
GAPDIIBD_08387	gene	321				
GAPDIIBD_08387	CDS	321				hypothetical protein
GAPDIIBD_08388	gene	333				
GAPDIIBD_08388	CDS	333				hypothetical protein
GAPDIIBD_08389	gene	189				
GAPDIIBD_08389	CDS	189				hypothetical protein
GAPDIIBD_08390	gene	300				
GAPDIIBD_08390	CDS	300				hypothetical protein
GAPDIIBD_08391	gene	285				
GAPDIIBD_08391	CDS	285				hypothetical protein
GAPDIIBD_08392	gene	74				
GAPDIIBD_08392	tRNA	74				tRNA-Gly(gcc)
GAPDIIBD_08393	gene	83				
GAPDIIBD_08393	tRNA	83				tRNA-Leu(cag)
GAPDIIBD_08394	gene	74				
GAPDIIBD_08394	tRNA	74				tRNA-Gly(gcc)
GAPDIIBD_08395	gene	83				
GAPDIIBD_08395	tRNA	83				tRNA-Leu(cag)
GAPDIIBD_08396	gene	74				
GAPDIIBD_08396	tRNA	74				tRNA-Gly(gcc)
GAPDIIBD_08397	gene	108				
GAPDIIBD_08397	CDS	108				hypothetical protein
GAPDIIBD_08398	gene	456				
GAPDIIBD_08398	CDS	456		4.1.1.127	COG0019	Carboxyaminopropylagmatine decarboxylase
GAPDIIBD_08399	gene	597				
GAPDIIBD_08399	CDS	597				hypothetical protein
GAPDIIBD_08400	gene	213				
GAPDIIBD_08400	CDS	213				hypothetical protein
GAPDIIBD_08401	gene	441	rep			
GAPDIIBD_08401	CDS	441	rep	5.6.2.4		ATP-dependent DNA helicase Rep
GAPDIIBD_08402	gene	699	pcrA_1			
GAPDIIBD_08402	CDS	699	pcrA_1	5.6.2.4	COG0210	ATP-dependent DNA helicase PcrA
GAPDIIBD_08403	gene	1014	pcrA_2			
GAPDIIBD_08403	CDS	1014	pcrA_2	5.6.2.4		ATP-dependent DNA helicase PcrA
GAPDIIBD_08404	gene	804				
GAPDIIBD_08404	CDS	804				hypothetical protein
GAPDIIBD_08405	gene	279				
GAPDIIBD_08405	CDS	279				hypothetical protein
GAPDIIBD_08406	gene	528	thiE_1			
GAPDIIBD_08406	CDS	528	thiE_1	2.5.1.3	COG0352	Thiamine-phosphate synthase
GAPDIIBD_08407	gene	558	thiG			
GAPDIIBD_08407	CDS	558	thiG	2.8.1.10	COG2022	Thiazole synthase
GAPDIIBD_08408	gene	210	thiC_1			
GAPDIIBD_08408	CDS	210	thiC_1	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
GAPDIIBD_08409	gene	579	thiC_2			
GAPDIIBD_08409	CDS	579	thiC_2	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
GAPDIIBD_08410	gene	381	thiC_3			
GAPDIIBD_08410	CDS	381	thiC_3	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
GAPDIIBD_08411	gene	294	thiC_4			
GAPDIIBD_08411	CDS	294	thiC_4	4.1.99.17		Phosphomethylpyrimidine synthase
GAPDIIBD_08412	gene	567				
GAPDIIBD_08412	CDS	567				hypothetical protein
GAPDIIBD_08413	gene	294				
GAPDIIBD_08413	CDS	294				hypothetical protein
GAPDIIBD_08414	gene	528	thiH_1			
GAPDIIBD_08414	CDS	528	thiH_1	4.1.99.19	COG0502	2-iminoacetate synthase
GAPDIIBD_08415	gene	348	thiH_2			
